"logFC" "logCPM" "PValue" "FDR"
"ENSG00000173821.15" -0.01458668 8.156282 0.9492746 1
"ENSG00000148730.6" -0.01511524 7.596326 0.9493761 1
"ENSG00000086475.10" 0.01522484 6.510975 0.9493768 1
"ENSG00000256683.2" -0.0474782 2.540135 0.9493819 1
"ENSG00000114744.4" 0.0249981 4.581694 0.9495459 1
"ENSG00000055950.12" 0.02206588 5.289303 0.9495491 1
"ENSG00000116212.10" -0.02344807 4.63854 0.9496597 1
"ENSG00000167863.7" -0.01526483 6.551301 0.9497861 1
"ENSG00000170075.8" 0.03100723 3.783277 0.9500538 1
"ENSG00000180979.5" -0.03504289 3.28925 0.9501442 1
"ENSG00000173786.12" -0.01819766 5.688969 0.9501515 1
"ENSG00000111291.4" 0.05456679 1.330942 0.9502208 1
"ENSG00000169084.8" 0.03142373 3.54749 0.9502977 1
"ENSG00000013561.13" -0.01558242 6.238564 0.9503959 1
"ENSG00000033800.9" -0.01971567 5.308814 0.9504605 1
"ENSG00000165637.9" 0.0145619 6.815631 0.9504648 1
"ENSG00000139684.9" 0.01451052 6.933292 0.9505169 1
"ENSG00000184571.9" 0.04191797 2.402746 0.9506232 1
"ENSG00000101182.10" 0.01391228 8.356469 0.9506392 1
"ENSG00000184160.6" -0.02229265 4.906395 0.9506846 1
"ENSG00000136938.8" -0.0137398 8.734562 0.9507624 1
"ENSG00000165983.10" 0.03012205 3.776751 0.9508213 1
"ENSG00000225697.6" -0.02884814 3.925286 0.9508346 1
"ENSG00000122203.10" 0.01501649 6.316119 0.950994 1
"ENSG00000204217.8" -0.01502595 7.072729 0.9510479 1
"ENSG00000205937.7" -0.01467118 7.604262 0.9510794 1
"ENSG00000143294.10" 0.01443047 6.855381 0.9510854 1
"ENSG00000198108.3" 0.05781549 1.343182 0.9511178 1
"ENSG00000243989.3" 0.02656406 4.034336 0.9511976 1
"ENSG00000123453.12" -0.04284088 0.282023 0.9512017 1
"ENSG00000097033.10" 0.01971278 5.265368 0.9512286 1
"ENSG00000169282.13" 0.03182416 3.344832 0.9512667 1
"ENSG00000187848.8" 0.02970346 3.796896 0.9513597 1
"ENSG00000091483.6" -0.01720736 5.933597 0.9514168 1
"ENSG00000133935.6" -0.02189626 5.064275 0.9516751 1
"ENSG00000175414.6" 0.02510357 4.595521 0.9516868 1
"ENSG00000135972.4" 0.02056233 5.093346 0.951707 1
"ENSG00000058262.5" -0.01428357 8.080239 0.9517949 1
"ENSG00000184508.6" 0.03395825 2.789514 0.9519222 1
"ENSG00000197444.5" 0.05601001 1.322366 0.9519326 1
"ENSG00000133773.7" 0.02028048 5.11187 0.9519895 1
"ENSG00000132155.7" -0.01440093 6.535077 0.9520786 1
"ENSG00000099968.13" -0.02007061 5.306801 0.9521093 1
"ENSG00000125447.12" -0.01747737 5.87838 0.9521325 1
"ENSG00000108799.8" 0.02948328 3.855304 0.9522143 1
"ENSG00000153832.7" 0.04128504 2.400799 0.9522147 1
"ENSG00000090054.9" -0.01443575 7.050259 0.9523731 1
"ENSG00000141720.7" 0.0164938 5.983963 0.9523897 1
"ENSG00000132510.6" -0.01713724 5.944642 0.9524286 1
"ENSG00000125247.11" -0.02235065 4.902918 0.9524665 1
"ENSG00000118004.13" 0.02653762 4.281943 0.9525522 1
"ENSG00000174917.4" 0.03737989 3.395299 0.9526047 1
"ENSG00000172345.9" 0.04009717 2.775997 0.9526399 1
"ENSG00000138614.10" -0.01731597 5.737226 0.9526949 1
"ENSG00000136104.14" -0.0235374 4.622697 0.9528496 1
"ENSG00000074800.9" 0.01351714 10.93279 0.952889 1
"ENSG00000110700.2" -0.01351181 7.85763 0.952931 1
"ENSG00000100220.7" 0.01449847 6.28355 0.9530115 1
"ENSG00000204172.7" -0.0268806 3.910308 0.9530165 1
"ENSG00000166889.13" -0.0143423 6.38366 0.9530318 1
"ENSG00000100097.7" 0.01531081 6.379108 0.9530378 1
"ENSG00000115353.6" 0.03018995 3.389679 0.9531729 1
"ENSG00000105879.7" 0.01435535 6.334189 0.9532268 1
"ENSG00000099899.10" -0.02884087 3.66665 0.9532388 1
"ENSG00000138663.4" -0.01791535 5.506917 0.9534337 1
"ENSG00000173588.10" -0.02612991 4.311315 0.9535233 1
"ENSG00000062598.13" 0.0166234 5.842612 0.9535338 1
"ENSG00000262621.2" -0.05531418 4.376367 0.9536271 1
"ENSG00000106105.9" 0.01408118 7.29131 0.9536419 1
"ENSG00000138411.6" 0.03372836 3.147379 0.9537383 1
"ENSG00000119772.12" -0.01937186 5.193824 0.9537577 1
"ENSG00000198700.5" -0.01370797 6.888144 0.9537794 1
"ENSG00000008282.3" 0.01396441 7.186089 0.9538006 1
"ENSG00000151806.9" 0.01901154 5.239713 0.9538129 1
"ENSG00000104833.6" 0.03196427 2.852441 0.9539399 1
"ENSG00000122406.8" 0.01285109 8.958455 0.9539462 1
"ENSG00000117472.5" 0.04099437 1.833847 0.9540892 1
"ENSG00000126803.8" 0.03222324 2.527357 0.9541829 1
"ENSG00000140326.8" -0.02777345 4.109677 0.9542388 1
"ENSG00000082805.15" -0.03398613 3.53706 0.9542865 1
"ENSG00000186871.5" -0.05990987 3.548148 0.9543207 1
"ENSG00000163913.7" -0.01758694 5.456923 0.9544932 1
"ENSG00000125249.6" 0.01734401 5.656875 0.954582 1
"ENSG00000097007.13" -0.01331093 6.714237 0.9546453 1
"ENSG00000214021.11" -0.02408975 4.627745 0.9550241 1
"ENSG00000068885.10" -0.02872956 3.728869 0.9551513 1
"ENSG00000130770.13" -0.01715604 5.545526 0.9552687 1
"ENSG00000143947.8" 0.01295654 8.101782 0.9552854 1
"ENSG00000100478.10" 0.04201806 2.019978 0.9555016 1
"ENSG00000198892.6" 0.03971696 1.438602 0.9555505 1
"ENSG00000110080.14" 0.02177505 6.367651 0.9556387 1
"ENSG00000050628.16" 0.01751139 5.48356 0.9556407 1
"ENSG00000050130.13" -0.02044873 4.83892 0.9557634 1
"ENSG00000176635.13" -0.05920861 0.4401191 0.9558188 1
"ENSG00000101188.4" 0.0380576 2.511865 0.9558357 1
"ENSG00000122481.12" 0.04476707 2.098047 0.9558742 1
"ENSG00000139641.8" -0.01353585 7.374758 0.9559439 1
"ENSG00000167522.10" 0.01242915 8.70048 0.9559868 1
"ENSG00000166444.13" -0.0515717 1.483165 0.9560384 1
"ENSG00000143252.10" 0.01268814 6.78126 0.9560556 1
"ENSG00000176641.6" -0.02764069 3.527046 0.9560618 1
"ENSG00000103202.8" -0.01339386 7.31574 0.9561183 1
"ENSG00000176978.9" -0.01342008 6.448682 0.9562019 1
"ENSG00000164167.5" -0.02435389 4.033775 0.9562194 1
"ENSG00000179218.9" 0.01237105 9.278453 0.956267 1
"ENSG00000183186.6" 0.0778932 0.4646987 0.9563101 1
"ENSG00000158555.10" 0.085886 0.3526349 0.956357 1
"ENSG00000154479.8" 0.0387661 1.525107 0.9564376 1
"ENSG00000162813.13" -0.01900312 5.022584 0.9564676 1
"ENSG00000198689.5" -0.02866437 3.935028 0.9564885 1
"ENSG00000161618.5" 0.01844377 5.307988 0.9565672 1
"ENSG00000196961.8" 0.01313355 7.343073 0.9566053 1
"ENSG00000087053.14" 0.02388245 4.266644 0.9566255 1
"ENSG00000138622.3" -0.04370253 0.4697556 0.9566419 1
"ENSG00000078369.13" 0.01208205 8.62788 0.9567051 1
"ENSG00000117906.9" -0.01248159 6.808413 0.9567424 1
"ENSG00000111726.8" -0.01548868 5.875623 0.9567493 1
"ENSG00000137216.14" 0.01299102 6.611233 0.9568386 1
"ENSG00000154144.8" 0.02732029 4.264703 0.9569076 1
"ENSG00000268714.3" -0.02354614 4.064585 0.9569125 1
"ENSG00000105656.8" 0.01851122 5.287359 0.9569137 1
"ENSG00000100362.8" 0.03713097 2.623736 0.9570375 1
"ENSG00000113719.11" -0.01231951 7.924977 0.9571146 1
"ENSG00000117335.14" -0.01274065 7.658563 0.9572631 1
"ENSG00000119321.4" 0.01518139 6.00589 0.9572743 1
"ENSG00000012822.11" 0.01940343 4.949187 0.9573348 1
"ENSG00000082898.12" 0.01311704 8.018663 0.9573741 1
"ENSG00000175324.5" -0.02027443 4.684835 0.9574969 1
"ENSG00000135838.9" -0.06101603 0.4462341 0.9575087 1
"ENSG00000163161.8" 0.01305022 6.365542 0.9575294 1
"ENSG00000017797.7" -0.01263702 6.640703 0.9575991 1
"ENSG00000021300.9" -0.02209224 4.293605 0.9576324 1
"ENSG00000168000.10" -0.01453571 6.120332 0.9577002 1
"ENSG00000056558.6" -0.07351261 0.4973031 0.9577883 1
"ENSG00000148688.9" -0.02214683 4.678851 0.9579056 1
"ENSG00000139350.7" -0.0137699 6.157746 0.9579063 1
"ENSG00000187837.2" -0.01349675 6.207811 0.9579186 1
"ENSG00000065911.7" 0.01250479 7.508638 0.957974 1
"ENSG00000214253.4" -0.01236595 6.968878 0.9580222 1
"ENSG00000129103.13" -0.01289002 6.383606 0.9580279 1
"ENSG00000255508.3" -0.06557349 2.834581 0.9580929 1
"ENSG00000132254.8" -0.01321119 6.334334 0.9581035 1
"ENSG00000141524.11" 0.01280626 6.460698 0.9581041 1
"ENSG00000166145.10" -0.01286556 7.397275 0.9581152 1
"ENSG00000142235.4" -0.02106256 4.309764 0.9581494 1
"ENSG00000128731.11" 0.01266459 7.486746 0.9581592 1
"ENSG00000079999.9" -0.01231023 6.866066 0.9581635 1
"ENSG00000267041.1" 0.04078205 3.280945 0.9581769 1
"ENSG00000185624.10" -0.01187223 9.622123 0.95821 1
"ENSG00000117477.8" 0.06626842 0.3820546 0.9582133 1
"ENSG00000205981.2" -0.02227399 4.31677 0.9582707 1
"ENSG00000130414.7" 0.01282447 7.008432 0.9582746 1
"ENSG00000165521.11" 0.02828503 3.018467 0.9584025 1
"ENSG00000111676.10" 0.01261874 6.896992 0.9585309 1
"ENSG00000120685.15" -0.01576522 6.353731 0.9585344 1
"ENSG00000095209.7" -0.0158085 5.518034 0.9586012 1
"ENSG00000172717.11" -0.02778692 3.518978 0.9586118 1
"ENSG00000070756.9" 0.0118434 11.2774 0.9586124 1
"ENSG00000160796.12" 0.01218032 8.105324 0.958627 1
"ENSG00000005302.13" -0.02848138 3.877127 0.958666 1
"ENSG00000120868.9" 0.02714974 3.649854 0.9586983 1
"ENSG00000133393.8" 0.01334937 6.206147 0.9587734 1
"ENSG00000117862.7" 0.01897946 4.850533 0.9588521 1
"ENSG00000198752.5" 0.01179159 7.947114 0.9589303 1
"ENSG00000161204.7" 0.01462202 6.033846 0.9589551 1
"ENSG00000100325.10" 0.01456066 5.93148 0.9590101 1
"ENSG00000140990.10" -0.01293254 6.213441 0.959259 1
"ENSG00000155115.6" -0.01592637 5.427445 0.9592759 1
"ENSG00000101447.9" -0.01492073 5.70244 0.9594193 1
"ENSG00000156709.9" -0.01228849 7.190301 0.9595274 1
"ENSG00000150459.8" 0.01209694 7.568823 0.9595689 1
"ENSG00000172270.14" 0.01124633 8.820436 0.9596634 1
"ENSG00000114316.8" 0.01655629 5.294641 0.9596723 1
"ENSG00000137947.7" 0.02189384 4.42082 0.9597216 1
"ENSG00000213121.2" 0.01253579 6.447466 0.9597478 1
"ENSG00000198862.9" 0.01678609 5.376497 0.9597634 1
"ENSG00000114956.15" 0.01660584 5.222806 0.9598013 1
"ENSG00000004848.6" 0.02995388 2.292971 0.9599668 1
"ENSG00000177954.7" -0.01149166 7.997733 0.9600412 1
"ENSG00000176973.7" -0.03307517 4.432755 0.9601009 1
"ENSG00000142507.5" -0.01408057 5.958548 0.9602695 1
"ENSG00000156966.6" 0.06826848 0.5625865 0.9603219 1
"ENSG00000085433.11" -0.01227331 6.442778 0.9604277 1
"ENSG00000127423.6" -0.03381881 2.97553 0.9604479 1
"ENSG00000205846.3" 0.02450468 3.448904 0.9605026 1
"ENSG00000103254.5" -0.02335463 3.977665 0.9605149 1
"ENSG00000111199.6" -0.03013881 2.992916 0.9605723 1
"ENSG00000122550.13" 0.03051228 3.109108 0.960574 1
"ENSG00000130695.9" 0.01808867 4.948225 0.9606942 1
"ENSG00000160218.8" 0.0119139 7.484443 0.960795 1
"ENSG00000116151.9" -0.04155868 2.755902 0.9608172 1
"ENSG00000146648.11" -0.05862356 0.5946686 0.9608344 1
"ENSG00000101474.7" 0.01145769 7.844481 0.9608527 1
"ENSG00000159593.10" -0.01413008 5.858331 0.9608926 1
"ENSG00000071553.12" 0.01085641 8.682272 0.9609443 1
"ENSG00000154217.10" 0.01171051 6.54576 0.9611797 1
"ENSG00000119041.6" -0.0188947 6.54206 0.9611942 1
"ENSG00000186648.10" -0.04158359 0.4929507 0.9612519 1
"ENSG00000187531.9" 0.01701636 5.590292 0.9612905 1
"ENSG00000134013.11" 0.03212607 2.29346 0.9613174 1
"ENSG00000160714.5" 0.01176366 7.241237 0.9613425 1
"ENSG00000085719.7" 0.01084262 8.748508 0.9613554 1
"ENSG00000102125.11" -0.02599156 3.474571 0.9613625 1
"ENSG00000183570.12" 0.01828065 4.846864 0.9614433 1
"ENSG00000109606.8" -0.01088056 8.493475 0.9615479 1
"ENSG00000147246.5" 0.02568558 3.500603 0.9615953 1
"ENSG00000093072.11" 0.05481618 0.6386465 0.9616467 1
"ENSG00000254986.3" 0.01133418 7.783279 0.9618234 1
"ENSG00000158457.4" 0.03102575 2.356981 0.9618966 1
"ENSG00000169379.11" 0.03071941 2.214681 0.9619597 1
"ENSG00000182985.12" -0.03127795 4.132144 0.9620056 1
"ENSG00000177096.4" -0.04777776 0.6680031 0.9620791 1
"ENSG00000112304.6" -0.02161925 4.08876 0.9623266 1
"ENSG00000166263.9" -0.03208399 2.346238 0.962382 1
"ENSG00000139151.10" -0.0251044 3.544714 0.9624115 1
"ENSG00000133597.5" -0.0154674 5.25072 0.9624145 1
"ENSG00000050426.11" -0.0185197 4.783488 0.9624504 1
"ENSG00000168434.8" -0.01382011 5.746495 0.9625968 1
"ENSG00000100380.8" 0.01134513 7.434358 0.962639 1
"ENSG00000169507.5" -0.06621339 0.6921932 0.9626494 1
"ENSG00000146802.8" -0.01459582 5.444816 0.962772 1
"ENSG00000007541.10" 0.01412638 5.597605 0.9627984 1
"ENSG00000140943.12" -0.0104858 8.211083 0.9628934 1
"ENSG00000162852.9" 0.01645712 5.0823 0.9629524 1
"ENSG00000136930.8" 0.01097808 7.774196 0.9629547 1
"ENSG00000037637.6" -0.01453241 5.637774 0.9629713 1
"ENSG00000111877.13" 0.01485975 5.337513 0.9630561 1
"ENSG00000118246.9" -0.01351506 6.476689 0.9630837 1
"ENSG00000176884.10" 0.01474691 5.398681 0.9630964 1
"ENSG00000165288.10" -0.02034825 4.343151 0.9630976 1
"ENSG00000184470.15" 0.01835413 4.722662 0.9631604 1
"ENSG00000111328.2" 0.01115855 7.141107 0.9631632 1
"ENSG00000097021.15" 0.01414707 5.572365 0.9632288 1
"ENSG00000131931.4" -0.02848013 3.246531 0.9633426 1
"ENSG00000198937.8" 0.02587788 2.841572 0.9633991 1
"ENSG00000065665.16" 0.0215774 3.905067 0.9634306 1
"ENSG00000115685.10" 0.01324405 5.843511 0.9634399 1
"ENSG00000143811.12" -0.02012802 4.408253 0.9635284 1
"ENSG00000134057.10" -0.01124085 7.228325 0.963632 1
"ENSG00000117899.6" 0.01151931 6.253051 0.9636847 1
"ENSG00000162642.9" -0.01693892 4.873521 0.963717 1
"ENSG00000105607.8" 0.01525639 5.206968 0.9637278 1
"ENSG00000105173.9" 0.01784142 4.760925 0.9638053 1
"ENSG00000107959.11" 0.01096122 7.347407 0.9639076 1
"ENSG00000166471.6" 0.0153889 5.190265 0.9639441 1
"ENSG00000168255.14" 0.01418241 5.420533 0.9639638 1
"ENSG00000147123.10" 0.01120897 6.559986 0.9639736 1
"ENSG00000111490.8" 0.01101452 7.192258 0.9639762 1
"ENSG00000130741.6" 0.01098246 7.400228 0.9640067 1
"ENSG00000121653.7" -0.02058643 3.838085 0.9640074 1
"ENSG00000154978.8" 0.0242391 3.557844 0.964008 1
"ENSG00000153989.7" 0.01122548 6.302422 0.9640643 1
"ENSG00000164197.7" -0.03527617 2.28883 0.9641766 1
"ENSG00000175166.12" -0.01025748 8.452883 0.9641914 1
"ENSG00000159459.7" 0.02170808 3.843791 0.9643017 1
"ENSG00000182611.3" -0.03581811 1.840778 0.9643666 1
"ENSG00000168958.15" -0.01457064 5.279122 0.9645135 1
"ENSG00000204390.8" 0.0413358 0.7927929 0.9645422 1
"ENSG00000117682.12" 0.01925284 4.442101 0.9647118 1
"ENSG00000176142.8" 0.01767395 4.629066 0.9647369 1
"ENSG00000163762.2" 0.02553759 3.244261 0.9647421 1
"ENSG00000158195.6" -0.0106202 6.570272 0.9647425 1
"ENSG00000143845.10" -0.02123311 3.660562 0.9648969 1
"ENSG00000078687.12" 0.02052217 4.825607 0.9649124 1
"ENSG00000132716.14" -0.01042669 6.694224 0.9649333 1
"ENSG00000174695.5" 0.01745734 7.268573 0.9649349 1
"ENSG00000154511.7" 0.02736122 2.503941 0.9649638 1
"ENSG00000156103.11" -0.01383741 5.589682 0.9649664 1
"ENSG00000153558.9" -0.06837682 6.540181 0.9649901 1
"ENSG00000130830.10" -0.01305744 5.725749 0.9650499 1
"ENSG00000179918.15" -0.01062761 7.354904 0.9651081 1
"ENSG00000204406.7" 0.02854008 4.068615 0.9651458 1
"ENSG00000100030.10" 0.01024803 6.866694 0.9652293 1
"ENSG00000134291.7" -0.01009715 8.08263 0.965251 1
"ENSG00000102710.15" -0.01290746 5.730131 0.9652863 1
"ENSG00000115084.8" -0.01203201 6.043273 0.9653265 1
"ENSG00000095564.9" -0.01027679 6.8632 0.9653477 1
"ENSG00000153885.10" -0.01399675 5.360528 0.9654373 1
"ENSG00000123562.12" -0.01055628 7.402169 0.9654674 1
"ENSG00000106086.14" -0.02014975 4.600332 0.9655563 1
"ENSG00000160410.10" -0.01034718 6.600808 0.9655791 1
"ENSG00000149503.8" 0.01015642 6.771419 0.9656067 1
"ENSG00000112640.10" 0.01311154 5.539327 0.9656315 1
"ENSG00000118579.7" 0.01042841 6.537628 0.9656342 1
"ENSG00000101421.3" -0.01038913 7.174431 0.9656632 1
"ENSG00000166685.7" -0.01496942 5.072948 0.9657018 1
"ENSG00000135750.10" -0.01336396 5.468794 0.9657341 1
"ENSG00000115233.7" -0.01035146 6.549783 0.9658149 1
"ENSG00000102290.17" -0.01564685 7.98963 0.9658728 1
"ENSG00000114166.7" 0.01231889 5.930539 0.965936 1
"ENSG00000011304.12" 0.009624361 8.914872 0.9659614 1
"ENSG00000005448.12" 0.01873321 4.037743 0.9659727 1
"ENSG00000104894.7" 0.03202548 2.552638 0.9660314 1
"ENSG00000237683.5" -0.01844855 4.561765 0.9661493 1
"ENSG00000174374.9" 0.0147296 5.765287 0.9661693 1
"ENSG00000110880.6" 0.0102872 7.426345 0.9661703 1
"ENSG00000196214.6" 0.01804167 4.563787 0.9661734 1
"ENSG00000136247.10" -0.01281626 5.638113 0.9662341 1
"ENSG00000081019.9" -0.01028051 6.681432 0.9663947 1
"ENSG00000139517.6" 0.01119034 6.144928 0.9663976 1
"ENSG00000181523.8" 0.01360481 5.34491 0.9664213 1
"ENSG00000114331.8" 0.01110182 6.654153 0.9665653 1
"ENSG00000206561.8" -0.04191716 0.8584232 0.9665752 1
"ENSG00000119688.16" -0.01968186 4.317624 0.9666361 1
"ENSG00000119421.5" 0.01280015 5.589539 0.9666479 1
"ENSG00000145888.6" -0.05226146 0.8739924 0.9667133 1
"ENSG00000139354.6" 0.01660981 5.080635 0.9667269 1
"ENSG00000122970.11" -0.02770094 2.5163 0.9667392 1
"ENSG00000131899.6" 0.01250386 5.751025 0.966825 1
"ENSG00000110497.10" -0.009734114 7.662404 0.9668495 1
"ENSG00000006118.10" -0.009246688 9.0719 0.9669017 1
"ENSG00000173698.13" -0.03249351 1.935679 0.9669547 1
"ENSG00000162849.11" -0.02769249 1.919255 0.9669612 1
"ENSG00000106772.13" -0.03807585 0.8614213 0.9669781 1
"ENSG00000036054.8" 0.01249073 5.615735 0.9670377 1
"ENSG00000125726.6" -0.02334909 1.972911 0.9670765 1
"ENSG00000102595.14" 0.01340814 5.333198 0.9670965 1
"ENSG00000109320.7" -0.01038816 6.261828 0.9671075 1
"ENSG00000120805.9" -0.009679874 6.815528 0.9671391 1
"ENSG00000124574.10" 0.01607655 4.804592 0.9672656 1
"ENSG00000075624.9" -0.009220967 11.96942 0.9673053 1
"ENSG00000168397.12" 0.01892562 6.413052 0.9673531 1
"ENSG00000157045.4" 0.02059306 3.823175 0.9674915 1
"ENSG00000105438.4" -0.00969277 7.553688 0.9675652 1
"ENSG00000135900.3" -0.01691795 4.617815 0.967592 1
"ENSG00000241399.2" 0.04830575 0.8570619 0.9676636 1
"ENSG00000011114.10" -0.009645755 6.787391 0.9677399 1
"ENSG00000137492.3" 0.009782474 6.632682 0.967858 1
"ENSG00000174196.5" -0.02111355 3.502014 0.9679659 1
"ENSG00000156860.11" 0.009789252 7.34852 0.9679785 1
"ENSG00000133818.8" -0.01550029 4.794345 0.9679963 1
"ENSG00000043355.6" -0.02690003 4.016321 0.9680074 1
"ENSG00000173085.9" 0.02093508 3.433868 0.9680473 1
"ENSG00000050820.12" 0.009843349 7.102995 0.968048 1
"ENSG00000211456.6" 0.01375805 5.123919 0.9682179 1
"ENSG00000071082.6" 0.009970623 7.826446 0.9682293 1
"ENSG00000101811.9" -0.01401113 5.044996 0.9682789 1
"ENSG00000110955.4" 0.008960905 10.06215 0.968291 1
"ENSG00000112218.7" -0.03827993 1.999581 0.9683073 1
"ENSG00000092931.7" 0.01662261 4.686257 0.9683827 1
"ENSG00000135002.7" 0.01435745 4.968382 0.9684336 1
"ENSG00000237190.3" 0.01730728 4.473368 0.9684401 1
"ENSG00000196323.7" 0.0147195 5.166199 0.9684447 1
"ENSG00000183281.10" 0.02261972 3.252275 0.9684498 1
"ENSG00000100284.16" 0.01289932 5.353362 0.968485 1
"ENSG00000170837.2" -0.02268916 3.516741 0.9686789 1
"ENSG00000116171.12" -0.01074426 6.083068 0.9687769 1
"ENSG00000182578.9" 0.009502763 7.271616 0.9688401 1
"ENSG00000120265.12" 0.009218287 6.815906 0.9689659 1
"ENSG00000157106.12" 0.008847614 8.490353 0.9689671 1
"ENSG00000112514.11" -0.0129158 5.257467 0.9689751 1
"ENSG00000172824.10" -0.04727691 0.905399 0.9692648 1
"ENSG00000129235.6" 0.01591072 4.374546 0.969456 1
"ENSG00000160932.6" 0.008873401 8.251165 0.9694575 1
"ENSG00000163479.9" -0.009390399 7.496331 0.9694956 1
"ENSG00000204237.4" -0.01709911 4.534363 0.9695563 1
"ENSG00000135299.12" -0.0301401 1.890714 0.9697655 1
"ENSG00000082014.12" -0.02249409 2.726844 0.9698955 1
"ENSG00000167700.4" -0.01479347 4.748185 0.9699383 1
"ENSG00000184261.4" 0.03879634 1.046015 0.970004 1
"ENSG00000163781.8" -0.0091826 7.078728 0.9700088 1
"ENSG00000006125.12" -0.009144569 7.379803 0.9700291 1
"ENSG00000116819.6" 0.03977285 1.02995 0.9700668 1
"ENSG00000157500.6" -0.01099303 5.953035 0.9700997 1
"ENSG00000111639.3" 0.01108267 5.946541 0.9701094 1
"ENSG00000178568.9" -0.01309152 5.216584 0.970126 1
"ENSG00000204186.3" 0.02511469 2.110142 0.9701493 1
"ENSG00000106245.5" -0.01051718 6.032678 0.9702065 1
"ENSG00000102763.11" 0.01495713 4.527319 0.9702075 1
"ENSG00000151914.13" 0.009248715 7.151258 0.9702176 1
"ENSG00000134108.8" -0.009083047 7.552509 0.9703476 1
"ENSG00000135835.6" 0.02562992 2.757982 0.970359 1
"ENSG00000109472.9" 0.01290203 5.278422 0.9704103 1
"ENSG00000168876.4" 0.02060375 3.648699 0.9704567 1
"ENSG00000185634.7" -0.008947852 6.884043 0.9704588 1
"ENSG00000112306.7" 0.008344187 8.581268 0.9704708 1
"ENSG00000164123.6" -0.02081806 2.137841 0.9704992 1
"ENSG00000075420.8" 0.02074902 4.351322 0.9705503 1
"ENSG00000176371.9" 0.01951629 3.608946 0.9705607 1
"ENSG00000005700.10" -0.008993907 7.375593 0.9705954 1
"ENSG00000089693.6" -0.008699386 6.968004 0.9707809 1
"ENSG00000167460.10" -0.008443491 10.19892 0.9707916 1
"ENSG00000001629.5" -0.009134629 7.403371 0.9708192 1
"ENSG00000118600.7" -0.01405298 4.815384 0.9708489 1
"ENSG00000104341.12" -0.008632153 7.803226 0.9710179 1
"ENSG00000160752.10" -0.008850856 7.067861 0.9710276 1
"ENSG00000184232.4" -0.02558492 2.13438 0.9710886 1
"ENSG00000165280.11" 0.008213139 8.85521 0.9710966 1
"ENSG00000083807.5" -0.03152399 2.131578 0.9711514 1
"ENSG00000148814.13" 0.02633065 2.788451 0.9711764 1
"ENSG00000134283.13" -0.01097222 5.656773 0.9712804 1
"ENSG00000144852.12" -0.0383784 1.107933 0.9712845 1
"ENSG00000087365.10" -0.00798989 8.659205 0.9713042 1
"ENSG00000145362.12" -0.01881225 4.068762 0.9713266 1
"ENSG00000127184.6" -0.008574757 7.802769 0.9713637 1
"ENSG00000171813.10" -0.008919369 6.36304 0.9714113 1
"ENSG00000214827.5" -0.01054266 5.889777 0.9717034 1
"ENSG00000152582.8" 0.02297026 2.109299 0.9717742 1
"ENSG00000006695.6" -0.02488889 3.367876 0.9719485 1
"ENSG00000179632.5" 0.008612047 7.047892 0.9720271 1
"ENSG00000090924.10" 0.01436246 4.688469 0.9720638 1
"ENSG00000166228.4" 0.01553231 5.30325 0.9720841 1
"ENSG00000188643.6" -0.008603054 7.271706 0.9721442 1
"ENSG00000005249.8" 0.008626345 6.653753 0.9722083 1
"ENSG00000106537.7" -0.007993037 7.860837 0.9722416 1
"ENSG00000176595.3" -0.04420617 1.129209 0.9722434 1
"ENSG00000135766.8" -0.01092089 5.549621 0.9722528 1
"ENSG00000173692.8" -0.0084915 7.131486 0.9722708 1
"ENSG00000100227.13" -0.008403488 6.669631 0.9723222 1
"ENSG00000159479.12" 0.01512694 4.097769 0.9723248 1
"ENSG00000256977.6" 0.03702828 1.163319 0.9724131 1
"ENSG00000143434.11" 0.04960247 1.107675 0.9724161 1
"ENSG00000142937.7" -0.007862295 8.485966 0.972435 1
"ENSG00000105568.13" -0.007621293 8.705803 0.9728521 1
"ENSG00000128346.6" 0.02530159 2.271213 0.9728655 1
"ENSG00000182718.12" -0.007693127 8.780237 0.9729438 1
"ENSG00000038382.13" 0.00824622 8.03917 0.97298 1
"ENSG00000160972.5" -0.008251775 6.692191 0.9729814 1
"ENSG00000067177.10" -0.009902904 5.900228 0.9730212 1
"ENSG00000137656.7" 0.01672129 4.373775 0.973028 1
"ENSG00000060237.12" 0.009885587 5.978202 0.9730542 1
"ENSG00000176274.6" 0.0214563 3.677237 0.9730885 1
"ENSG00000182552.10" 0.01610286 4.17195 0.9731403 1
"ENSG00000083099.6" -0.01140866 5.281938 0.9732632 1
"ENSG00000115616.2" 0.008683886 6.473512 0.9732837 1
"ENSG00000121380.8" -0.008401216 6.330918 0.9733113 1
"ENSG00000157445.10" 0.02024648 2.879728 0.97338 1
"ENSG00000104517.8" 0.007479324 9.273916 0.9733931 1
"ENSG00000213221.4" -0.01737113 3.818346 0.973494 1
"ENSG00000114520.6" 0.008420361 6.388073 0.9735177 1
"ENSG00000141034.5" -0.01895982 3.638237 0.9737781 1
"ENSG00000070371.11" 0.04296965 1.087662 0.9737898 1
"ENSG00000183864.4" 0.007926478 6.701866 0.9738865 1
"ENSG00000123349.9" 0.007903191 7.567752 0.9739641 1
"ENSG00000116209.7" -0.007844535 6.726619 0.9740019 1
"ENSG00000125107.12" 0.007356234 8.314624 0.974247 1
"ENSG00000155008.9" 0.020634 3.462686 0.9742611 1
